id,class,relevant_words
5635,ageism,"[""broxa""]"
5635,capacitism,"[""broxa""]"
5635,political,"[""broxa""]"
5664,xenophobia,"[""refugiados""]"
5666,xenophobia,"[""paulista""]"
5695,body_shame,"[""umbanda"", ""macumba""]"
5695,religious_intolerance,"[""umbanda"", ""macumba""]"
5707,lgbtphobia,"[""viado""]"
5711,misogyny,"[""ex""]"
5718,political,"[""bando de bandido sem vergonha""]"
5728,political,"[""Esquerdalhos""]"
5736,ageism,"[""novo""]"
5780,aporophobia,"[""pobres"", ""se lascar""]"
5780,political,"[""direta""]"
5787,misogyny,"[""comer""]"
5801,body_shame,"[""gorda"", ""feia"", ""gordo""]"
5808,misogyny,"[""abortistas""]"
5824,misogyny,"[""machistas""]"
5838,lgbtphobia,"[""sapatao""]"
5838,misogyny,"[""sapatao""]"
5840,misogyny,"[""burra""]"
5843,racism,"[""preto se vitimiza""]"
5845,political,"[""ptcorrupto"", ""ptlixo""]"
5926,racism,"[""baiano""]"
5932,misogyny,"[""piranha""]"
5943,misogyny,"[""putinha""]"
5948,misogyny,"[""burra"", ""lugar de mulher é no fogão""]"
5949,political,"[""esquerdopatas""]"
5951,aporophobia,"[""invasor de terras alheias""]"
5951,political,"[""burro""]"
5958,misogyny,"[""Safada""]"
5960,misogyny,"[""preto do caralho""]"
5960,racism,"[""preto do caralho""]"
5961,body_shame,"[""gorda"", ""feia""]"
5961,misogyny,"[""gorda"", ""feia""]"
5971,political,"[""regime militar""]"
5975,misogyny,"[""desigualdade salarial""]"
6000,political,"[""PT lixo""]"
6009,lgbtphobia,"[""fufas""]"
6009,misogyny,"[""fufas""]"
6016,xenophobia,"[""sp""]"
6036,misogyny,"[""putinha""]"
6043,political,"[""Hospício"", ""estocasora de vento""]"
6052,misogyny,"[""burra""]"
6056,political,"[""petezada""]"
6059,lgbtphobia,"[""identidade de gênero"", ""ideologia de gênero""]"
6059,misogyny,"[""identidade de gênero""]"
6067,political,"[""lacracao"", ""esquerda""]"
6069,racism,"[""Angola sem dó e piedade""]"
6069,xenophobia,"[""Angola sem dó e piedade""]"
6070,political,"[""comunismo""]"
6076,misogyny,"[""burra""]"
6078,political,"[""filho do demônio"", ""comunistas""]"
6086,lgbtphobia,"[""Heterosexual""]"
6086,misogyny,"[""homem de verdade""]"
6103,misogyny,"[""novinha""]"
6105,lgbtphobia,"[""nascer num corpo de mulher""]"
6105,misogyny,"[""nascer num corpo de mulher""]"
6106,political,"[""esquerda""]"
6120,lgbtphobia,"[""sapatao""]"
6121,lgbtphobia,"[""bixa""]"
6126,racism,"[""pretinha""]"
6128,political,"[""PSL""]"
6148,misogyny,"[""mulheres são incapazes""]"
6150,lgbtphobia,"[""yag""]"
6150,misogyny,"[""mulher chata""]"
6158,misogyny,"[""vagabunda""]"
6169,xenophobia,"[""pseudoterrorista"", ""refugiados""]"
6174,xenophobia,"[""paulista"", ""carioca"", ""vagabundo""]"
6181,xenophobia,"[""gringo""]"
6215,misogyny,"[""NAMORADA""]"
6219,lgbtphobia,"[""NEGÃO""]"
6219,racism,"[""NEGÃO""]"
6225,lgbtphobia,"[""boiola""]"
6244,body_shame,"[""cara de q peida na mão e cheira""]"
6256,xenophobia,"[""pretinha""]"
6262,lgbtphobia,"[""viadinho""]"
6271,lgbtphobia,"[""bixa""]"
6281,lgbtphobia,"[""fufas""]"
6281,misogyny,"[""fufas""]"
6287,misogyny,"[""burra""]"
6298,misogyny,"[""embucetada""]"
6300,political,"[""Luladrão""]"
6325,misogyny,"[""BISCATE""]"
6334,racism,"[""nega""]"
6335,political,"[""fascista"", ""corruptos""]"
6362,lgbtphobia,"[""fufas""]"
6362,misogyny,"[""fufas""]"
6388,xenophobia,"[""argentino""]"
6399,xenophobia,"[""NaoAceitamosRefugiados""]"
6429,misogyny,"[""jumenta"", ""burra""]"
6450,body_shame,"[""cavalo""]"
6453,political,"[""Luladrão"", ""encardido""]"
6461,body_shame,"[""gorda"", ""feia""]"
6461,misogyny,"[""gorda"", ""feia""]"
6469,lgbtphobia,"[""biba""]"
6481,misogyny,"[""feia""]"
6531,misogyny,"[""tetas""]"
6538,misogyny,"[""putinha""]"
6541,lgbtphobia,"[""fufas"", ""gays""]"
6541,misogyny,"[""fufas"", ""gays""]"
6581,political,"[""partido de bandido""]"
6586,misogyny,"[""merda""]"
6598,political,"[""pirralha"", ""esquerdalha""]"
6599,racism,"[""preto""]"
6603,lgbtphobia,"[""sapatão"", ""viado""]"
6603,misogyny,"[""sapatão"", ""viado""]"
6606,lgbtphobia,"[""sapatão""]"
6633,body_shame,"[""só é bonita por foto""]"
6633,misogyny,"[""só é bonita por foto""]"
6635,lgbtphobia,"[""fufas""]"
6635,misogyny,"[""fufas""]"
6645,misogyny,"[""putinha""]"
6668,misogyny,"[""kenga""]"
6673,lgbtphobia,"[""gay""]"
6687,political,"[""Comunistas""]"
6699,misogyny,"[""puta""]"
6718,lgbtphobia,"[""IdeologiaDeGenero""]"
6718,misogyny,"[""IdeologiaDeGenero""]"
6744,misogyny,"[""feminismo"", ""abuso sexual""]"
6744,political,"[""feminismo""]"
6759,xenophobia,"[""sulista""]"
6767,political,"[""c1r0 g0m3s""]"
6793,misogyny,"[""puta"", ""piranhaaaaaaaaaaaaaa""]"
6815,racism,"[""racista""]"
6816,racism,"[""negro""]"
6826,misogyny,"[""vagabunda""]"
6840,aporophobia,"[""pobre fudido""]"
6843,racism,"[""macaco""]"
6845,racism,"[""negros"", ""bandido""]"
6847,political,"[""demônio""]"
6857,misogyny,"[""mulher""]"
6862,xenophobia,"[""cultura árabe""]"
6882,misogyny,"[""MulherDeVerdade""]"
6889,misogyny,"[""morrer gorda""]"
6921,misogyny,"[""Vaca""]"
6930,misogyny,"[""putinha""]"
6936,body_shame,"[""beiçudo"", ""horror""]"
6939,political,"[""gadaaaa""]"
6965,body_shame,"[""feia"", ""gorda""]"
6965,misogyny,"[""feia"", ""gorda""]"
6984,political,"[""VERME"", ""JUMENTOS"", ""LIXOS""]"
6995,misogyny,"[""Burra""]"
6996,misogyny,"[""cabaçao""]"
7005,misogyny,"[""loucura""]"
7015,xenophobia,"[""refugiados""]"
7026,misogyny,"[""namorada me estressa""]"
7032,political,"[""esquerdista""]"
7039,misogyny,"[""Horrorosa"", ""vaca"", ""suja""]"
7040,misogyny,"[""mongolóide""]"
7040,xenophobia,"[""sulistas"", ""mongolóide""]"
7053,misogyny,"[""bateu apanha""]"
7066,misogyny,"[""40kg""]"
7077,lgbtphobia,"[""pegar no pau""]"
7087,political,"[""Esquerdista""]"
7091,misogyny,"[""Vagabunda""]"
7097,xenophobia,"[""inverno europeu""]"
7101,misogyny,"[""FEMINISTAS""]"
7101,political,"[""FEMINISTAS""]"
7107,ageism,"[""velha""]"
7109,misogyny,"[""puta"", ""folgada""]"
7110,misogyny,"[""puta""]"
7120,lgbtphobia,"[""viado""]"
7123,lgbtphobia,"[""sapatão""]"
7123,misogyny,"[""sapatão""]"
7126,political,"[""pilantra"", ""Esquerdista cara de pau""]"
7137,political,"[""verme"", ""comunistas""]"
7175,misogyny,"[""feia""]"
7181,political,"[""comunista"", ""partido das trevas"", ""ladrao""]"
7197,lgbtphobia,"[""viado""]"
7216,lgbtphobia,"[""bixa""]"
7220,xenophobia,"[""gringas""]"
7222,ageism,"[""velha""]"
7222,body_shame,"[""feia""]"
7226,lgbtphobia,"[""transgênero"", ""palhaçada""]"
7226,misogyny,"[""transgênero"", ""palhaçada""]"
7229,lgbtphobia,"[""gay""]"
7235,misogyny,"[""piranha""]"
7266,political,"[""lixo""]"
7285,aporophobia,"[""miséria""]"
7285,political,"[""péssimo governo de esquerda""]"
7294,misogyny,"[""feminista"", ""burra""]"
7294,political,"[""feminista"", ""burra""]"
7304,body_shame,"[""feia""]"
7305,misogyny,"[""burra""]"
7306,political,"[""ex presidiário descondenado"", ""desgoverno""]"
7322,body_shame,"[""feia"", ""gorda""]"
7322,misogyny,"[""feia"", ""gorda""]"
7326,xenophobia,"[""gaúcha"", ""catarinense""]"
7343,lgbtphobia,"[""veado""]"
7357,political,"[""Partido das trevas"", ""analfabetos funcionais""]"
7378,lgbtphobia,"[""sapatão"", ""traveco""]"
7378,misogyny,"[""sapatão"", ""traveco""]"
7379,body_shame,"[""feia""]"
7379,misogyny,"[""feia""]"
7385,xenophobia,"[""bostil""]"
7393,xenophobia,"[""separar o sul do resto do Brasil""]"
7394,xenophobia,"[""imigrantes"", ""refugiados"", ""vândalos""]"
7409,racism,"[""negro""]"
7429,political,"[""facção criminosa"", ""comunismo""]"
7431,racism,"[""cota""]"
7433,political,"[""gleisiterrorista""]"
7442,ageism,"[""vovó""]"
7442,political,"[""mentiras""]"
7443,misogyny,"[""feia""]"
7448,body_shame,"[""pêlo de cú na cara""]"
7467,misogyny,"[""feministas mal amadas"", ""Falsas""]"
7481,misogyny,"[""Cadelinha""]"
7485,political,"[""esquerdopatas""]"
7487,political,"[""faça o l""]"
7494,political,"[""Lulaladrão""]"
7495,xenophobia,"[""R(ap)efugees""]"
7505,ageism,"[""veia chata""]"
7510,capacitism,"[""fanho""]"
7521,ageism,"[""velha""]"
7523,political,"[""lulaladrao""]"
7529,political,"[""esquerdista""]"
7531,political,"[""quadrilha do PT""]"
7535,political,"[""gado"", ""petista""]"
7544,political,"[""ex presidiario""]"
7561,misogyny,"[""vagabunda""]"
7563,misogyny,"[""cadelas""]"
7565,body_shame,"[""GORDO""]"
7566,misogyny,"[""PORCA""]"
7571,xenophobia,"[""Saloios"", ""tacanhos"", ""ignaros"", ""parolos""]"
7579,political,"[""luladrão"", ""patrimônio de bosta""]"
7590,political,"[""pt esquerda""]"
7623,lgbtphobia,"[""sapatao""]"
7623,misogyny,"[""sapatao""]"
7649,racism,"[""negra""]"
7652,misogyny,"[""piranha""]"
7657,xenophobia,"[""carioca""]"
7663,lgbtphobia,"[""rola""]"
7663,racism,"[""mulambo""]"
7677,xenophobia,"[""malditos""]"
7701,misogyny,"[""Rapariga""]"
7706,racism,"[""indio"", ""racista""]"
7708,misogyny,"[""estuprador""]"
7709,lgbtphobia,"[""viado""]"
7711,misogyny,"[""gaja feia""]"
7723,capacitism,"[""cotas""]"
7723,racism,"[""cotas""]"
7747,misogyny,"[""filho da puta""]"
7771,political,"[""sotario"", ""bonsoniho""]"
7782,racism,"[""pretinho""]"
7790,misogyny,"[""marielle franco""]"
7790,racism,"[""marielle franco""]"
7809,political,"[""bolsonaro""]"
7813,xenophobia,"[""ônibus""]"
7817,lgbtphobia,"[""lule""]"
7817,political,"[""lule""]"
7828,body_shame,"[""gorda"", ""feia""]"
7828,misogyny,"[""gorda"", ""feia""]"
7850,political,"[""esquerdalha"", ""jornalistas lixos""]"
7851,lgbtphobia,"[""Sapatão do inferno""]"
7851,misogyny,"[""Sapatão do inferno""]"
7862,political,"[""gado marcado""]"
7867,political,"[""esquerda""]"
7899,body_shame,"[""feia""]"
7899,misogyny,"[""feia""]"
7919,religious_intolerance,"[""mundo islâmico""]"
7919,xenophobia,"[""mundo islâmico""]"
7921,misogyny,"[""putas"", ""raparigas""]"
7937,misogyny,"[""puta"", ""burra"", ""mentirosa""]"
7978,body_shame,"[""feia"", ""gorda""]"
7978,misogyny,"[""feia"", ""gorda""]"
7986,racism,"[""branco desgraçado""]"
8007,xenophobia,"[""nordestino""]"
8008,religious_intolerance,"[""judeu""]"
8008,xenophobia,"[""judeu""]"
8014,political,"[""esquerda""]"
8014,xenophobia,"[""venezuela""]"
8023,misogyny,"[""comer""]"
8025,misogyny,"[""abortado""]"
8046,misogyny,"[""putao"", ""putinha""]"
8069,political,"[""PAZ""]"
8069,religious_intolerance,"[""AGNÓSTICO"", ""JESUS DE NAZARÉ""]"
8089,lgbtphobia,"[""gay chata""]"
8091,misogyny,"[""estuprada""]"
8098,xenophobia,"[""árabe""]"
8122,misogyny,"[""vagabunda""]"
8126,religious_intolerance,"[""cristã""]"
8144,political,"[""faz o l""]"
8154,political,"[""comunista""]"
8166,misogyny,"[""burra""]"
8191,misogyny,"[""burra"", ""mulher""]"
8216,misogyny,"[""feia"", ""mal jeitosa""]"
8230,lgbtphobia,"[""sapatão""]"
8230,misogyny,"[""sapatão""]"
8248,lgbtphobia,"[""homem nasce homem"", ""mulher nasce mulher""]"
8248,misogyny,"[""homem nasce homem"", ""mulher nasce mulher""]"
8286,political,"[""ditador de merda""]"
8291,misogyny,"[""burra""]"
8295,lgbtphobia,"[""erre pronomes""]"
8295,political,"[""impitimá-lo""]"
8303,political,"[""impeachmentdolulajá""]"
8308,lgbtphobia,"[""sapatao""]"
8308,misogyny,"[""sapatao""]"
8315,misogyny,"[""vaca velha""]"
8331,lgbtphobia,"[""sapatão""]"
8334,political,"[""acúmulo de capital""]"
8349,lgbtphobia,"[""traveco"", ""viadoooo""]"
8358,misogyny,"[""vadias vermelhas""]"
8364,misogyny,"[""vagabunda""]"
8366,political,"[""Minions""]"
8386,misogyny,"[""dia das mulheres""]"
8386,political,"[""textão""]"
8404,political,"[""engana trouxa""]"
8412,misogyny,"[""burra""]"
8417,misogyny,"[""aborta""]"
8423,misogyny,"[""homens são todos iguais""]"
8424,misogyny,"[""louça""]"
8426,political,"[""gado""]"
8434,misogyny,"[""Mulher = carne de churrasco""]"
8447,misogyny,"[""puta""]"
8464,lgbtphobia,"[""sapatão""]"
8464,misogyny,"[""sapatão""]"
8487,misogyny,"[""galinha""]"
8502,misogyny,"[""esposasafada"", ""namoradaputa"", ""slutwife""]"
8517,body_shame,"[""gay feia""]"
8517,lgbtphobia,"[""gay feia""]"
8526,political,"[""esquerdista"", ""hipócrita""]"
8529,political,"[""extrema direita"", ""bilionário vadio"", ""extremistas escrotos""]"
8556,lgbtphobia,"[""viado""]"
8570,misogyny,"[""doida"", ""feminista""]"
8570,political,"[""doida"", ""feminista""]"
8587,misogyny,"[""trocam serviços""]"
8588,xenophobia,"[""baiano""]"
8607,misogyny,"[""burra""]"
8614,racism,"[""cultura brasileira""]"
8614,xenophobia,"[""cultura brasileira""]"
8620,xenophobia,"[""poeiras vindas do norte de África"", ""muro""]"
8627,misogyny,"[""tirará uma peça de roupa""]"
8633,misogyny,"[""vai toma no teu cu""]"
8635,political,"[""ESQUERDOPATA imbecil"", ""COMUNISMO""]"
8650,political,"[""militontos de esquerda""]"
8672,lgbtphobia,"[""sapatao""]"
8676,political,"[""esquerda não presta""]"
8694,xenophobia,"[""carioca""]"
8713,misogyny,"[""feminazi""]"
8713,political,"[""feminazi""]"
8718,lgbtphobia,"[""sapatão""]"
8718,misogyny,"[""sapatão""]"
8721,racism,"[""negão""]"
8732,political,"[""Esquerdista safado""]"
